,date,team_away,team_home,R_away,R_home
366,2021-06-12,阪神タイガース,東北楽天ゴールデンイーグルス,9,1
367,2021-06-12,埼玉西武ライオンズ,中日ドラゴンズ,7,3
368,2021-06-12,読売ジャイアンツ,千葉ロッテマリーンズ,11,4
369,2021-06-12,オリックス・バファローズ,広島東洋カープ,3,2
370,2021-06-12,東京ヤクルトスワローズ,福岡ソフトバンクホークス,4,2
371,2021-06-13,横浜DeNAベイスターズ,北海道日本ハムファイターズ,4,1
372,2021-06-13,阪神タイガース,東北楽天ゴールデンイーグルス,6,5
373,2021-06-13,埼玉西武ライオンズ,中日ドラゴンズ,4,3
374,2021-06-13,千葉ロッテマリーンズ,読売ジャイアンツ,5,4
375,2021-06-13,オリックス・バファローズ,広島東洋カープ,9,8
376,2021-06-13,東京ヤクルトスワローズ,福岡ソフトバンクホークス,6,4
377,2021-06-14,埼玉西武ライオンズ,広島東洋カープ,3,2
378,2021-06-15,広島東洋カープ,埼玉西武ライオンズ,5,3
379,2021-06-16,北海道日本ハムファイターズ,広島東洋カープ,8,1
380,2021-06-18,東京ヤクルトスワローズ,中日ドラゴンズ,5,2
381,2021-06-18,広島東洋カープ,横浜DeNAベイスターズ,7,4
382,2021-06-18,阪神タイガース,読売ジャイアンツ,7,1
383,2021-06-18,オリックス・バファローズ,東北楽天ゴールデンイーグルス,5,2
384,2021-06-18,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,0
385,2021-06-18,北海道日本ハムファイターズ,福岡ソフトバンクホークス,2,1
386,2021-06-19,中日ドラゴンズ,東京ヤクルトスワローズ,7,3
387,2021-06-19,広島東洋カープ,横浜DeNAベイスターズ,12,11
388,2021-06-19,読売ジャイアンツ,阪神タイガース,6,2
389,2021-06-19,埼玉西武ライオンズ,千葉ロッテマリーンズ,7,2
390,2021-06-19,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,5
391,2021-06-20,東京ヤクルトスワローズ,中日ドラゴンズ,2,1
392,2021-06-20,横浜DeNAベイスターズ,広島東洋カープ,10,8
393,2021-06-20,読売ジャイアンツ,阪神タイガース,2,1
394,2021-06-20,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,0
395,2021-06-20,埼玉西武ライオンズ,千葉ロッテマリーンズ,3,3
396,2021-06-20,福岡ソフトバンクホークス,北海道日本ハムファイターズ,1,1
397,2021-06-21,オリックス・バファローズ,東北楽天ゴールデンイーグルス,4,3
398,2021-06-22,読売ジャイアンツ,横浜DeNAベイスターズ,6,1
399,2021-06-22,阪神タイガース,中日ドラゴンズ,2,1
400,2021-06-22,東京ヤクルトスワローズ,広島東洋カープ,6,1
401,2021-06-22,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,2,0
402,2021-06-22,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,4
403,2021-06-22,オリックス・バファローズ,北海道日本ハムファイターズ,5,2
404,2021-06-23,読売ジャイアンツ,横浜DeNAベイスターズ,4,2
405,2021-06-23,中日ドラゴンズ,阪神タイガース,6,2
406,2021-06-23,東京ヤクルトスワローズ,広島東洋カープ,8,5
407,2021-06-23,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,6,4
408,2021-06-23,千葉ロッテマリーンズ,福岡ソフトバンクホークス,1,1
409,2021-06-23,オリックス・バファローズ,北海道日本ハムファイターズ,3,1
410,2021-06-24,阪神タイガース,中日ドラゴンズ,6,0
411,2021-06-24,東京ヤクルトスワローズ,広島東洋カープ,4,1
412,2021-06-24,福岡ソフトバンクホークス,千葉ロッテマリーンズ,7,2
413,2021-06-24,北海道日本ハムファイターズ,オリックス・バファローズ,5,2
414,2021-06-25,読売ジャイアンツ,東京ヤクルトスワローズ,7,1
415,2021-06-25,横浜DeNAベイスターズ,阪神タイガース,3,0
416,2021-06-25,中日ドラゴンズ,広島東洋カープ,6,3
417,2021-06-25,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,5,1
418,2021-06-25,埼玉西武ライオンズ,オリックス・バファローズ,3,1
419,2021-06-26,読売ジャイアンツ,東京ヤクルトスワローズ,10,3
420,2021-06-26,横浜DeNAベイスターズ,阪神タイガース,3,1
421,2021-06-26,広島東洋カープ,中日ドラゴンズ,11,5
422,2021-06-26,千葉ロッテマリーンズ,北海道日本ハムファイターズ,3,1
423,2021-06-26,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,3,2
424,2021-06-26,オリックス・バファローズ,埼玉西武ライオンズ,3,3
425,2021-06-27,読売ジャイアンツ,東京ヤクルトスワローズ,5,2
426,2021-06-27,横浜DeNAベイスターズ,阪神タイガース,8,3
427,2021-06-27,広島東洋カープ,中日ドラゴンズ,1,1
428,2021-06-27,千葉ロッテマリーンズ,北海道日本ハムファイターズ,8,3
429,2021-06-27,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,3,2
430,2021-06-27,オリックス・バファローズ,埼玉西武ライオンズ,10,0
431,2021-06-28,埼玉西武ライオンズ,福岡ソフトバンクホークス,5,2
432,2021-06-29,読売ジャイアンツ,広島東洋カープ,11,8
433,2021-06-29,横浜DeNAベイスターズ,中日ドラゴンズ,3,2
434,2021-06-29,阪神タイガース,東京ヤクルトスワローズ,5,3
435,2021-06-29,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,5,5
436,2021-06-29,オリックス・バファローズ,千葉ロッテマリーンズ,5,5
437,2021-06-30,広島東洋カープ,読売ジャイアンツ,1,0
438,2021-06-30,横浜DeNAベイスターズ,中日ドラゴンズ,9,4
439,2021-06-30,阪神タイガース,東京ヤクルトスワローズ,2,2
440,2021-06-30,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,0
441,2021-06-30,オリックス・バファローズ,千葉ロッテマリーンズ,5,0
442,2021-06-30,福岡ソフトバンクホークス,埼玉西武ライオンズ,9,1
443,2021-07-01,読売ジャイアンツ,広島東洋カープ,10,4
444,2021-07-01,東京ヤクルトスワローズ,阪神タイガース,6,1
445,2021-07-01,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,2,1
446,2021-07-01,埼玉西武ライオンズ,福岡ソフトバンクホークス,1,0
447,2021-07-02,東京ヤクルトスワローズ,中日ドラゴンズ,9,3
448,2021-07-02,広島東洋カープ,阪神タイガース,7,1
449,2021-07-02,オリックス・バファローズ,埼玉西武ライオンズ,5,3
450,2021-07-03,読売ジャイアンツ,横浜DeNAベイスターズ,3,1
451,2021-07-03,東京ヤクルトスワローズ,中日ドラゴンズ,5,1
452,2021-07-03,阪神タイガース,広島東洋カープ,5,0
453,2021-07-03,福岡ソフトバンクホークス,北海道日本ハムファイターズ,7,1
454,2021-07-03,オリックス・バファローズ,埼玉西武ライオンズ,8,0
455,2021-07-03,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,5,3
456,2021-07-04,横浜DeNAベイスターズ,読売ジャイアンツ,3,2
457,2021-07-04,中日ドラゴンズ,東京ヤクルトスワローズ,3,3
458,2021-07-04,広島東洋カープ,阪神タイガース,4,3
459,2021-07-04,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,0
460,2021-07-04,オリックス・バファローズ,埼玉西武ライオンズ,3,2
461,2021-07-04,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,8,6
462,2021-07-05,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,8,1
463,2021-07-06,中日ドラゴンズ,読売ジャイアンツ,3,2
464,2021-07-06,阪神タイガース,東京ヤクルトスワローズ,5,1
465,2021-07-06,横浜DeNAベイスターズ,広島東洋カープ,4,2
466,2021-07-06,北海道日本ハムファイターズ,埼玉西武ライオンズ,4,3
467,2021-07-06,千葉ロッテマリーンズ,福岡ソフトバンクホークス,11,3
468,2021-07-06,東北楽天ゴールデンイーグルス,オリックス・バファローズ,7,2
469,2021-07-07,読売ジャイアンツ,中日ドラゴンズ,3,1
470,2021-07-07,東京ヤクルトスワローズ,阪神タイガース,6,4
471,2021-07-07,広島東洋カープ,横浜DeNAベイスターズ,3,3
472,2021-07-07,北海道日本ハムファイターズ,埼玉西武ライオンズ,2,1
473,2021-07-07,千葉ロッテマリーンズ,福岡ソフトバンクホークス,4,1
474,2021-07-07,東北楽天ゴールデンイーグルス,オリックス・バファローズ,6,5
475,2021-07-08,中日ドラゴンズ,読売ジャイアンツ,1,0
476,2021-07-08,阪神タイガース,東京ヤクルトスワローズ,6,5
477,2021-07-08,広島東洋カープ,横浜DeNAベイスターズ,5,3
478,2021-07-08,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,1
479,2021-07-09,東京ヤクルトスワローズ,広島東洋カープ,4,3
480,2021-07-09,中日ドラゴンズ,横浜DeNAベイスターズ,3,1
481,2021-07-09,阪神タイガース,読売ジャイアンツ,4,1
482,2021-07-09,北海道日本ハムファイターズ,千葉ロッテマリーンズ,6,1
483,2021-07-09,オリックス・バファローズ,福岡ソフトバンクホークス,8,0
484,2021-07-10,広島東洋カープ,東京ヤクルトスワローズ,5,0
485,2021-07-10,中日ドラゴンズ,横浜DeNAベイスターズ,6,2
486,2021-07-10,読売ジャイアンツ,阪神タイガース,8,1
487,2021-07-10,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,6,2
488,2021-07-10,千葉ロッテマリーンズ,北海道日本ハムファイターズ,4,4
489,2021-07-10,福岡ソフトバンクホークス,オリックス・バファローズ,3,1
490,2021-07-11,中日ドラゴンズ,横浜DeNAベイスターズ,5,5
491,2021-07-11,読売ジャイアンツ,阪神タイガース,1,0
492,2021-07-11,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,9,3
493,2021-07-11,福岡ソフトバンクホークス,オリックス・バファローズ,7,4
494,2021-07-12,阪神タイガース,横浜DeNAベイスターズ,4,3
495,2021-07-12,広島東洋カープ,中日ドラゴンズ,6,2
496,2021-07-12,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,8,0
497,2021-07-13,東京ヤクルトスワローズ,読売ジャイアンツ,14,6
498,2021-07-13,横浜DeNAベイスターズ,阪神タイガース,8,2
499,2021-07-13,広島東洋カープ,中日ドラゴンズ,8,3
500,2021-07-13,オリックス・バファローズ,北海道日本ハムファイターズ,5,0
501,2021-07-13,千葉ロッテマリーンズ,埼玉西武ライオンズ,7,6
502,2021-07-13,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,6,2
503,2021-07-14,東京ヤクルトスワローズ,読売ジャイアンツ,11,7
504,2021-07-14,横浜DeNAベイスターズ,阪神タイガース,4,3
505,2021-07-14,広島東洋カープ,中日ドラゴンズ,2,0
506,2021-07-14,北海道日本ハムファイターズ,オリックス・バファローズ,6,2
507,2021-07-14,埼玉西武ライオンズ,千葉ロッテマリーンズ,8,3
508,2021-07-14,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,4,2
511,2021-08-13,読売ジャイアンツ,中日ドラゴンズ,4,2
512,2021-08-13,広島東洋カープ,阪神タイガース,9,3
513,2021-08-13,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,5,0
514,2021-08-13,オリックス・バファローズ,千葉ロッテマリーンズ,6,3
515,2021-08-13,福岡ソフトバンクホークス,北海道日本ハムファイターズ,3,0
516,2021-08-14,読売ジャイアンツ,中日ドラゴンズ,6,1
517,2021-08-14,阪神タイガース,広島東洋カープ,9,3
518,2021-08-14,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,7,6
519,2021-08-14,千葉ロッテマリーンズ,オリックス・バファローズ,4,2
520,2021-08-14,福岡ソフトバンクホークス,北海道日本ハムファイターズ,2,0
521,2021-08-15,読売ジャイアンツ,中日ドラゴンズ,4,2
522,2021-08-15,東京ヤクルトスワローズ,横浜DeNAベイスターズ,4,1
523,2021-08-15,阪神タイガース,広島東洋カープ,3,0
524,2021-08-15,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,10,2
525,2021-08-15,オリックス・バファローズ,千葉ロッテマリーンズ,5,3
526,2021-08-15,福岡ソフトバンクホークス,北海道日本ハムファイターズ,0,0
527,2021-08-17,東京ヤクルトスワローズ,読売ジャイアンツ,13,3
528,2021-08-17,阪神タイガース,横浜DeNAベイスターズ,6,2
529,2021-08-17,中日ドラゴンズ,広島東洋カープ,3,0
530,2021-08-17,埼玉西武ライオンズ,千葉ロッテマリーンズ,8,2
531,2021-08-18,読売ジャイアンツ,東京ヤクルトスワローズ,3,2
532,2021-08-18,阪神タイガース,横浜DeNAベイスターズ,5,2
533,2021-08-18,中日ドラゴンズ,広島東洋カープ,3,0
534,2021-08-18,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,3,0
535,2021-08-18,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,3
536,2021-08-18,オリックス・バファローズ,北海道日本ハムファイターズ,5,2
537,2021-08-19,横浜DeNAベイスターズ,阪神タイガース,5,4
538,2021-08-19,広島東洋カープ,中日ドラゴンズ,3,1
539,2021-08-19,千葉ロッテマリーンズ,埼玉西武ライオンズ,3,3
540,2021-08-20,横浜DeNAベイスターズ,読売ジャイアンツ,6,1
541,2021-08-20,中日ドラゴンズ,阪神タイガース,6,0
542,2021-08-20,広島東洋カープ,東京ヤクルトスワローズ,5,4
543,2021-08-20,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,3
544,2021-08-20,オリックス・バファローズ,埼玉西武ライオンズ,2,1
545,2021-08-20,千葉ロッテマリーンズ,福岡ソフトバンクホークス,5,3
546,2021-08-21,横浜DeNAベイスターズ,読売ジャイアンツ,7,2
547,2021-08-21,中日ドラゴンズ,阪神タイガース,6,2
548,2021-08-21,東京ヤクルトスワローズ,広島東洋カープ,8,3
549,2021-08-21,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,8,4
550,2021-08-21,オリックス・バファローズ,埼玉西武ライオンズ,2,0
551,2021-08-21,千葉ロッテマリーンズ,福岡ソフトバンクホークス,8,6
552,2021-08-22,読売ジャイアンツ,横浜DeNAベイスターズ,4,4
553,2021-08-22,阪神タイガース,中日ドラゴンズ,2,0
554,2021-08-22,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,2,1
555,2021-08-22,埼玉西武ライオンズ,オリックス・バファローズ,10,3
556,2021-08-22,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,2
557,2021-08-24,読売ジャイアンツ,広島東洋カープ,3,1
558,2021-08-24,東京ヤクルトスワローズ,中日ドラゴンズ,2,1
559,2021-08-24,阪神タイガース,横浜DeNAベイスターズ,8,2
560,2021-08-24,北海道日本ハムファイターズ,千葉ロッテマリーンズ,3,3
561,2021-08-24,埼玉西武ライオンズ,福岡ソフトバンクホークス,4,4
562,2021-08-25,読売ジャイアンツ,広島東洋カープ,5,3
563,2021-08-25,東京ヤクルトスワローズ,中日ドラゴンズ,3,3
564,2021-08-25,横浜DeNAベイスターズ,阪神タイガース,10,2
565,2021-08-25,千葉ロッテマリーンズ,北海道日本ハムファイターズ,7,4
566,2021-08-25,東北楽天ゴールデンイーグルス,オリックス・バファローズ,2,2
567,2021-08-25,福岡ソフトバンクホークス,埼玉西武ライオンズ,6,1
568,2021-08-26,広島東洋カープ,読売ジャイアンツ,11,2
569,2021-08-26,阪神タイガース,横浜DeNAベイスターズ,9,3
570,2021-08-26,東北楽天ゴールデンイーグルス,オリックス・バファローズ,7,6
571,2021-08-26,埼玉西武ライオンズ,福岡ソフトバンクホークス,3,0
572,2021-08-27,横浜DeNAベイスターズ,東京ヤクルトスワローズ,4,0
573,2021-08-27,中日ドラゴンズ,読売ジャイアンツ,4,1
574,2021-08-27,広島東洋カープ,阪神タイガース,6,4
575,2021-08-27,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,3,1
576,2021-08-27,北海道日本ハムファイターズ,埼玉西武ライオンズ,7,2
577,2021-08-27,オリックス・バファローズ,福岡ソフトバンクホークス,2,0
578,2021-08-28,東京ヤクルトスワローズ,横浜DeNAベイスターズ,2,2
579,2021-08-28,中日ドラゴンズ,読売ジャイアンツ,1,1
580,2021-08-28,広島東洋カープ,阪神タイガース,7,6
581,2021-08-28,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,5,1
582,2021-08-28,埼玉西武ライオンズ,北海道日本ハムファイターズ,8,8
583,2021-08-28,オリックス・バファローズ,福岡ソフトバンクホークス,2,2
584,2021-08-29,東京ヤクルトスワローズ,横浜DeNAベイスターズ,5,2
585,2021-08-29,読売ジャイアンツ,中日ドラゴンズ,5,1
586,2021-08-29,広島東洋カープ,阪神タイガース,5,0
587,2021-08-29,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,1,0
588,2021-08-29,北海道日本ハムファイターズ,埼玉西武ライオンズ,6,0
589,2021-08-29,オリックス・バファローズ,福岡ソフトバンクホークス,6,3
590,2021-08-31,読売ジャイアンツ,東京ヤクルトスワローズ,10,8
591,2021-08-31,横浜DeNAベイスターズ,広島東洋カープ,7,6
592,2021-08-31,中日ドラゴンズ,阪神タイガース,8,5
593,2021-08-31,北海道日本ハムファイターズ,オリックス・バファローズ,3,1
594,2021-08-31,千葉ロッテマリーンズ,埼玉西武ライオンズ,5,1
595,2021-08-31,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,6,3
596,2021-09-01,読売ジャイアンツ,東京ヤクルトスワローズ,2,0
597,2021-09-01,横浜DeNAベイスターズ,広島東洋カープ,7,2
598,2021-09-01,阪神タイガース,中日ドラゴンズ,2,1
599,2021-09-01,北海道日本ハムファイターズ,オリックス・バファローズ,12,1
600,2021-09-01,埼玉西武ライオンズ,千葉ロッテマリーンズ,14,7
601,2021-09-02,読売ジャイアンツ,東京ヤクルトスワローズ,2,2
602,2021-09-02,広島東洋カープ,横浜DeNAベイスターズ,11,3
603,2021-09-02,北海道日本ハムファイターズ,オリックス・バファローズ,6,6
604,2021-09-02,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,5,2
605,2021-09-03,東京ヤクルトスワローズ,広島東洋カープ,3,1
606,2021-09-03,中日ドラゴンズ,横浜DeNAベイスターズ,1,0
607,2021-09-03,阪神タイガース,読売ジャイアンツ,7,3
608,2021-09-03,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,8,4
609,2021-09-03,千葉ロッテマリーンズ,北海道日本ハムファイターズ,7,5
610,2021-09-03,オリックス・バファローズ,福岡ソフトバンクホークス,2,1
611,2021-09-04,広島東洋カープ,東京ヤクルトスワローズ,4,2
612,2021-09-04,横浜DeNAベイスターズ,中日ドラゴンズ,3,1
613,2021-09-04,阪神タイガース,読売ジャイアンツ,4,3
614,2021-09-04,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,8,5
615,2021-09-04,千葉ロッテマリーンズ,北海道日本ハムファイターズ,3,3
616,2021-09-04,福岡ソフトバンクホークス,オリックス・バファローズ,11,4
617,2021-09-05,広島東洋カープ,東京ヤクルトスワローズ,6,1
618,2021-09-05,中日ドラゴンズ,横浜DeNAベイスターズ,2,0
619,2021-09-05,阪神タイガース,読売ジャイアンツ,6,6
620,2021-09-05,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,8,2
621,2021-09-05,千葉ロッテマリーンズ,北海道日本ハムファイターズ,2,1
622,2021-09-05,福岡ソフトバンクホークス,オリックス・バファローズ,12,4
623,2021-09-07,横浜DeNAベイスターズ,読売ジャイアンツ,8,2
624,2021-09-07,東京ヤクルトスワローズ,阪神タイガース,12,0
625,2021-09-07,広島東洋カープ,中日ドラゴンズ,8,7
626,2021-09-07,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,4,2
627,2021-09-07,埼玉西武ライオンズ,福岡ソフトバンクホークス,6,5
628,2021-09-07,オリックス・バファローズ,千葉ロッテマリーンズ,4,3
629,2021-09-08,横浜DeNAベイスターズ,読売ジャイアンツ,4,1
630,2021-09-08,阪神タイガース,東京ヤクルトスワローズ,5,3
631,2021-09-08,中日ドラゴンズ,広島東洋カープ,4,1
632,2021-09-08,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,8,0
633,2021-09-08,福岡ソフトバンクホークス,埼玉西武ライオンズ,9,0
634,2021-09-08,千葉ロッテマリーンズ,オリックス・バファローズ,4,1
635,2021-09-09,横浜DeNAベイスターズ,読売ジャイアンツ,5,5
636,2021-09-09,東京ヤクルトスワローズ,阪神タイガース,13,3
637,2021-09-09,広島東洋カープ,中日ドラゴンズ,12,5
638,2021-09-09,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,4,0
639,2021-09-09,オリックス・バファローズ,千葉ロッテマリーンズ,2,2
640,2021-09-10,中日ドラゴンズ,読売ジャイアンツ,10,1
641,2021-09-10,阪神タイガース,広島東洋カープ,4,1
642,2021-09-10,北海道日本ハムファイターズ,福岡ソフトバンクホークス,4,4
643,2021-09-10,オリックス・バファローズ,埼玉西武ライオンズ,7,1
644,2021-09-10,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,3,2
645,2021-09-11,中日ドラゴンズ,読売ジャイアンツ,5,4
646,2021-09-11,東京ヤクルトスワローズ,横浜DeNAベイスターズ,9,2
647,2021-09-11,阪神タイガース,広島東洋カープ,4,1
648,2021-09-11,北海道日本ハムファイターズ,福岡ソフトバンクホークス,17,5
649,2021-09-11,埼玉西武ライオンズ,オリックス・バファローズ,7,0
650,2021-09-11,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,4,1
651,2021-09-12,横浜DeNAベイスターズ,阪神タイガース,8,1
652,2021-09-12,中日ドラゴンズ,東京ヤクルトスワローズ,9,5
653,2021-09-12,読売ジャイアンツ,広島東洋カープ,2,1
654,2021-09-12,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,0
655,2021-09-12,埼玉西武ライオンズ,オリックス・バファローズ,3,1
656,2021-09-12,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,9,2
657,2021-09-13,中日ドラゴンズ,東京ヤクルトスワローズ,1,0
658,2021-09-14,横浜DeNAベイスターズ,読売ジャイアンツ,3,2
659,2021-09-14,東京ヤクルトスワローズ,阪神タイガース,4,4
660,2021-09-14,中日ドラゴンズ,広島東洋カープ,10,1
661,2021-09-14,東北楽天ゴールデンイーグルス,オリックス・バファローズ,4,1
662,2021-09-14,埼玉西武ライオンズ,北海道日本ハムファイターズ,3,1
663,2021-09-14,千葉ロッテマリーンズ,福岡ソフトバンクホークス,3,1
664,2021-09-15,読売ジャイアンツ,横浜DeNAベイスターズ,7,6
665,2021-09-15,東京ヤクルトスワローズ,阪神タイガース,1,0
666,2021-09-15,広島東洋カープ,中日ドラゴンズ,5,3
667,2021-09-15,東北楽天ゴールデンイーグルス,オリックス・バファローズ,7,0
668,2021-09-15,埼玉西武ライオンズ,北海道日本ハムファイターズ,3,3
669,2021-09-15,千葉ロッテマリーンズ,福岡ソフトバンクホークス,5,4
670,2021-09-16,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,1
671,2021-09-16,北海道日本ハムファイターズ,埼玉西武ライオンズ,3,1
672,2021-09-16,福岡ソフトバンクホークス,千葉ロッテマリーンズ,1,1
673,2021-09-17,東京ヤクルトスワローズ,読売ジャイアンツ,8,2
674,2021-09-18,読売ジャイアンツ,東京ヤクルトスワローズ,6,6
675,2021-09-18,阪神タイガース,中日ドラゴンズ,1,0
676,2021-09-18,横浜DeNAベイスターズ,広島東洋カープ,4,2
677,2021-09-18,北海道日本ハムファイターズ,千葉ロッテマリーンズ,1,0
678,2021-09-18,オリックス・バファローズ,埼玉西武ライオンズ,4,0
679,2021-09-19,東京ヤクルトスワローズ,広島東洋カープ,5,1
680,2021-09-19,横浜DeNAベイスターズ,中日ドラゴンズ,9,1
681,2021-09-19,読売ジャイアンツ,阪神タイガース,8,1
682,2021-09-19,千葉ロッテマリーンズ,北海道日本ハムファイターズ,4,0
683,2021-09-19,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,4,2
684,2021-09-19,オリックス・バファローズ,埼玉西武ライオンズ,4,1
685,2021-09-20,東京ヤクルトスワローズ,広島東洋カープ,2,2
686,2021-09-20,横浜DeNAベイスターズ,中日ドラゴンズ,6,0
687,2021-09-20,千葉ロッテマリーンズ,北海道日本ハムファイターズ,1,0
688,2021-09-20,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,5,4
689,2021-09-20,埼玉西武ライオンズ,オリックス・バファローズ,6,4
690,2021-09-21,東京ヤクルトスワローズ,横浜DeNAベイスターズ,5,2
691,2021-09-21,阪神タイガース,中日ドラゴンズ,3,2
692,2021-09-21,広島東洋カープ,読売ジャイアンツ,2,0
693,2021-09-22,東京ヤクルトスワローズ,横浜DeNAベイスターズ,2,1
694,2021-09-22,中日ドラゴンズ,阪神タイガース,2,1
695,2021-09-22,読売ジャイアンツ,広島東洋カープ,13,0
696,2021-09-22,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,4,2
697,2021-09-22,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,1
698,2021-09-22,オリックス・バファローズ,北海道日本ハムファイターズ,5,3
699,2021-09-23,東京ヤクルトスワローズ,横浜DeNAベイスターズ,4,2
700,2021-09-23,中日ドラゴンズ,阪神タイガース,3,3
701,2021-09-23,読売ジャイアンツ,広島東洋カープ,5,0
702,2021-09-23,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,4,3
703,2021-09-23,福岡ソフトバンクホークス,千葉ロッテマリーンズ,5,0
704,2021-09-23,北海道日本ハムファイターズ,オリックス・バファローズ,4,2
705,2021-09-24,読売ジャイアンツ,阪神タイガース,6,6
706,2021-09-24,東京ヤクルトスワローズ,中日ドラゴンズ,3,0
707,2021-09-24,広島東洋カープ,横浜DeNAベイスターズ,9,2
708,2021-09-24,埼玉西武ライオンズ,千葉ロッテマリーンズ,5,4
709,2021-09-24,東北楽天ゴールデンイーグルス,オリックス・バファローズ,4,3
710,2021-09-24,北海道日本ハムファイターズ,福岡ソフトバンクホークス,4,1
711,2021-09-25,阪神タイガース,読売ジャイアンツ,3,0
712,2021-09-25,東京ヤクルトスワローズ,中日ドラゴンズ,0,0
713,2021-09-25,広島東洋カープ,横浜DeNAベイスターズ,3,2
714,2021-09-25,千葉ロッテマリーンズ,埼玉西武ライオンズ,3,1
715,2021-09-25,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,2
716,2021-09-25,福岡ソフトバンクホークス,北海道日本ハムファイターズ,4,2
717,2021-09-26,阪神タイガース,読売ジャイアンツ,4,3
718,2021-09-26,東京ヤクルトスワローズ,中日ドラゴンズ,16,0
719,2021-09-26,広島東洋カープ,横浜DeNAベイスターズ,10,8
720,2021-09-26,千葉ロッテマリーンズ,埼玉西武ライオンズ,8,4
721,2021-09-26,オリックス・バファローズ,東北楽天ゴールデンイーグルス,1,1
722,2021-09-26,福岡ソフトバンクホークス,北海道日本ハムファイターズ,4,1
723,2021-09-28,東京ヤクルトスワローズ,横浜DeNAベイスターズ,4,0
724,2021-09-28,中日ドラゴンズ,読売ジャイアンツ,5,2
725,2021-09-28,広島東洋カープ,阪神タイガース,2,0
726,2021-09-28,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,1
727,2021-09-28,オリックス・バファローズ,千葉ロッテマリーンズ,5,2
728,2021-09-28,福岡ソフトバンクホークス,埼玉西武ライオンズ,5,2
729,2021-09-29,横浜DeNAベイスターズ,東京ヤクルトスワローズ,7,5
730,2021-09-29,中日ドラゴンズ,読売ジャイアンツ,5,0
731,2021-09-29,広島東洋カープ,阪神タイガース,8,2
732,2021-09-29,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,5,0
733,2021-09-29,オリックス・バファローズ,千葉ロッテマリーンズ,15,2
734,2021-09-29,福岡ソフトバンクホークス,埼玉西武ライオンズ,9,0
735,2021-09-30,横浜DeNAベイスターズ,東京ヤクルトスワローズ,7,6
736,2021-09-30,中日ドラゴンズ,読売ジャイアンツ,1,0
