,date,team_away,team_home,R_away,R_home
367,2024-06-14,東京ヤクルトスワローズ,オリックス・バファローズ,5,3
368,2024-06-14,福岡ソフトバンクホークス,阪神タイガース,2,0
369,2024-06-15,読売ジャイアンツ,北海道日本ハムファイターズ,2,0
370,2024-06-15,広島東洋カープ,東北楽天ゴールデンイーグルス,4,3
371,2024-06-15,横浜DeNAベイスターズ,埼玉西武ライオンズ,4,0
372,2024-06-15,千葉ロッテマリーンズ,中日ドラゴンズ,10,0
373,2024-06-15,オリックス・バファローズ,東京ヤクルトスワローズ,9,3
374,2024-06-15,福岡ソフトバンクホークス,阪神タイガース,6,2
375,2024-06-16,北海道日本ハムファイターズ,読売ジャイアンツ,3,3
376,2024-06-16,東北楽天ゴールデンイーグルス,広島東洋カープ,5,3
377,2024-06-16,横浜DeNAベイスターズ,埼玉西武ライオンズ,5,0
378,2024-06-16,千葉ロッテマリーンズ,中日ドラゴンズ,7,2
379,2024-06-16,東京ヤクルトスワローズ,オリックス・バファローズ,5,4
380,2024-06-16,阪神タイガース,福岡ソフトバンクホークス,4,1
381,2024-06-18,阪神タイガース,北海道日本ハムファイターズ,2,1
382,2024-06-21,東京ヤクルトスワローズ,読売ジャイアンツ,4,2
383,2024-06-21,中日ドラゴンズ,広島東洋カープ,1,0
384,2024-06-21,阪神タイガース,横浜DeNAベイスターズ,1,0
385,2024-06-21,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,9,9
386,2024-06-21,オリックス・バファローズ,埼玉西武ライオンズ,2,0
387,2024-06-21,福岡ソフトバンクホークス,千葉ロッテマリーンズ,9,4
388,2024-06-22,東京ヤクルトスワローズ,読売ジャイアンツ,3,0
389,2024-06-22,広島東洋カープ,中日ドラゴンズ,3,1
390,2024-06-22,横浜DeNAベイスターズ,阪神タイガース,5,2
391,2024-06-22,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,5,2
392,2024-06-22,埼玉西武ライオンズ,オリックス・バファローズ,4,2
393,2024-06-22,福岡ソフトバンクホークス,千葉ロッテマリーンズ,3,1
394,2024-06-23,読売ジャイアンツ,東京ヤクルトスワローズ,4,3
395,2024-06-23,中日ドラゴンズ,広島東洋カープ,2,1
396,2024-06-23,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,6,2
397,2024-06-23,オリックス・バファローズ,埼玉西武ライオンズ,4,1
398,2024-06-23,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,6
399,2024-06-25,読売ジャイアンツ,横浜DeNAベイスターズ,3,2
400,2024-06-25,中日ドラゴンズ,阪神タイガース,1,0
401,2024-06-25,広島東洋カープ,東京ヤクルトスワローズ,3,0
402,2024-06-25,埼玉西武ライオンズ,北海道日本ハムファイターズ,1,0
403,2024-06-25,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,10,2
404,2024-06-25,福岡ソフトバンクホークス,オリックス・バファローズ,7,2
405,2024-06-26,阪神タイガース,中日ドラゴンズ,1,1
406,2024-06-26,広島東洋カープ,東京ヤクルトスワローズ,5,1
407,2024-06-26,埼玉西武ライオンズ,北海道日本ハムファイターズ,2,2
408,2024-06-26,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,4,1
409,2024-06-26,福岡ソフトバンクホークス,オリックス・バファローズ,5,1
410,2024-06-27,横浜DeNAベイスターズ,読売ジャイアンツ,5,4
411,2024-06-27,阪神タイガース,中日ドラゴンズ,8,1
412,2024-06-27,広島東洋カープ,東京ヤクルトスワローズ,4,3
413,2024-06-27,オリックス・バファローズ,福岡ソフトバンクホークス,3,1
414,2024-06-28,読売ジャイアンツ,広島東洋カープ,3,2
415,2024-06-28,横浜DeNAベイスターズ,中日ドラゴンズ,5,1
416,2024-06-28,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,1
417,2024-06-28,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,4,0
418,2024-06-28,千葉ロッテマリーンズ,オリックス・バファローズ,4,3
419,2024-06-29,広島東洋カープ,読売ジャイアンツ,2,1
420,2024-06-29,東京ヤクルトスワローズ,阪神タイガース,6,1
421,2024-06-29,横浜DeNAベイスターズ,中日ドラゴンズ,5,1
422,2024-06-29,福岡ソフトバンクホークス,北海道日本ハムファイターズ,7,1
423,2024-06-29,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,4,2
424,2024-06-29,オリックス・バファローズ,千葉ロッテマリーンズ,5,3
425,2024-06-30,読売ジャイアンツ,広島東洋カープ,3,2
426,2024-06-30,東京ヤクルトスワローズ,阪神タイガース,6,5
427,2024-06-30,中日ドラゴンズ,横浜DeNAベイスターズ,3,0
428,2024-06-30,福岡ソフトバンクホークス,北海道日本ハムファイターズ,10,3
429,2024-06-30,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,2,1
430,2024-06-30,千葉ロッテマリーンズ,オリックス・バファローズ,7,0
431,2024-07-02,中日ドラゴンズ,読売ジャイアンツ,2,1
432,2024-07-02,横浜DeNAベイスターズ,東京ヤクルトスワローズ,6,4
433,2024-07-02,阪神タイガース,広島東洋カープ,3,0
434,2024-07-02,北海道日本ハムファイターズ,千葉ロッテマリーンズ,8,3
435,2024-07-02,オリックス・バファローズ,東北楽天ゴールデンイーグルス,4,1
436,2024-07-02,福岡ソフトバンクホークス,埼玉西武ライオンズ,3,2
437,2024-07-03,読売ジャイアンツ,中日ドラゴンズ,6,1
438,2024-07-03,東京ヤクルトスワローズ,横浜DeNAベイスターズ,5,3
439,2024-07-03,阪神タイガース,広島東洋カープ,2,1
440,2024-07-03,千葉ロッテマリーンズ,北海道日本ハムファイターズ,9,6
441,2024-07-04,横浜DeNAベイスターズ,東京ヤクルトスワローズ,3,0
442,2024-07-04,広島東洋カープ,阪神タイガース,7,5
443,2024-07-04,千葉ロッテマリーンズ,北海道日本ハムファイターズ,3,1
444,2024-07-04,埼玉西武ライオンズ,福岡ソフトバンクホークス,4,0
445,2024-07-05,読売ジャイアンツ,東京ヤクルトスワローズ,10,3
446,2024-07-05,中日ドラゴンズ,広島東洋カープ,2,0
447,2024-07-05,横浜DeNAベイスターズ,阪神タイガース,2,1
448,2024-07-05,千葉ロッテマリーンズ,埼玉西武ライオンズ,6,3
449,2024-07-05,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,5,1
450,2024-07-06,読売ジャイアンツ,東京ヤクルトスワローズ,4,1
451,2024-07-06,中日ドラゴンズ,広島東洋カープ,2,1
452,2024-07-06,阪神タイガース,横浜DeNAベイスターズ,2,1
453,2024-07-06,千葉ロッテマリーンズ,埼玉西武ライオンズ,4,3
454,2024-07-06,オリックス・バファローズ,北海道日本ハムファイターズ,4,1
455,2024-07-06,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,4,0
456,2024-07-07,読売ジャイアンツ,東京ヤクルトスワローズ,7,3
457,2024-07-07,中日ドラゴンズ,広島東洋カープ,2,1
458,2024-07-07,阪神タイガース,横浜DeNAベイスターズ,6,5
459,2024-07-07,千葉ロッテマリーンズ,埼玉西武ライオンズ,9,2
460,2024-07-07,オリックス・バファローズ,北海道日本ハムファイターズ,6,3
461,2024-07-07,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,5,3
462,2024-07-09,横浜DeNAベイスターズ,中日ドラゴンズ,6,5
463,2024-07-09,阪神タイガース,東京ヤクルトスワローズ,2,1
464,2024-07-09,読売ジャイアンツ,広島東洋カープ,5,3
465,2024-07-09,北海道日本ハムファイターズ,埼玉西武ライオンズ,4,1
466,2024-07-09,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,4,2
467,2024-07-09,オリックス・バファローズ,福岡ソフトバンクホークス,3,0
468,2024-07-10,横浜DeNAベイスターズ,中日ドラゴンズ,3,0
469,2024-07-10,阪神タイガース,東京ヤクルトスワローズ,4,1
470,2024-07-10,北海道日本ハムファイターズ,埼玉西武ライオンズ,6,1
471,2024-07-10,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,18,5
472,2024-07-10,オリックス・バファローズ,福岡ソフトバンクホークス,4,3
473,2024-07-11,横浜DeNAベイスターズ,中日ドラゴンズ,3,2
474,2024-07-12,読売ジャイアンツ,横浜DeNAベイスターズ,3,2
475,2024-07-12,中日ドラゴンズ,阪神タイガース,3,0
476,2024-07-12,広島東洋カープ,東京ヤクルトスワローズ,4,3
477,2024-07-12,福岡ソフトバンクホークス,北海道日本ハムファイターズ,5,4
478,2024-07-12,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,3,2
479,2024-07-12,千葉ロッテマリーンズ,オリックス・バファローズ,1,0
480,2024-07-13,読売ジャイアンツ,横浜DeNAベイスターズ,6,1
481,2024-07-13,中日ドラゴンズ,阪神タイガース,10,8
482,2024-07-13,広島東洋カープ,東京ヤクルトスワローズ,1,0
483,2024-07-13,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,2
484,2024-07-13,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,5,0
485,2024-07-13,千葉ロッテマリーンズ,オリックス・バファローズ,6,0
486,2024-07-14,横浜DeNAベイスターズ,読売ジャイアンツ,6,0
487,2024-07-14,阪神タイガース,中日ドラゴンズ,6,2
488,2024-07-14,北海道日本ハムファイターズ,福岡ソフトバンクホークス,3,1
489,2024-07-14,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,4,2
490,2024-07-14,オリックス・バファローズ,千葉ロッテマリーンズ,5,1
491,2024-07-15,阪神タイガース,読売ジャイアンツ,2,0
492,2024-07-15,東京ヤクルトスワローズ,中日ドラゴンズ,4,1
493,2024-07-15,横浜DeNAベイスターズ,広島東洋カープ,6,1
494,2024-07-15,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,16,3
495,2024-07-15,埼玉西武ライオンズ,オリックス・バファローズ,3,0
496,2024-07-15,千葉ロッテマリーンズ,福岡ソフトバンクホークス,8,5
497,2024-07-16,読売ジャイアンツ,阪神タイガース,2,1
498,2024-07-16,東京ヤクルトスワローズ,中日ドラゴンズ,4,3
499,2024-07-16,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,5,4
500,2024-07-16,オリックス・バファローズ,埼玉西武ライオンズ,2,1
501,2024-07-16,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,1
502,2024-07-17,読売ジャイアンツ,阪神タイガース,4,3
503,2024-07-17,広島東洋カープ,横浜DeNAベイスターズ,3,0
504,2024-07-17,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,6,2
505,2024-07-17,埼玉西武ライオンズ,オリックス・バファローズ,6,0
506,2024-07-17,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,4
507,2024-07-19,横浜DeNAベイスターズ,東京ヤクルトスワローズ,8,7
508,2024-07-19,中日ドラゴンズ,読売ジャイアンツ,1,0
509,2024-07-19,広島東洋カープ,阪神タイガース,1,0
510,2024-07-19,福岡ソフトバンクホークス,埼玉西武ライオンズ,4,0
511,2024-07-19,北海道日本ハムファイターズ,千葉ロッテマリーンズ,2,1
512,2024-07-19,東北楽天ゴールデンイーグルス,オリックス・バファローズ,3,2
513,2024-07-20,東京ヤクルトスワローズ,横浜DeNAベイスターズ,6,4
514,2024-07-20,読売ジャイアンツ,中日ドラゴンズ,4,3
515,2024-07-20,広島東洋カープ,阪神タイガース,1,0
516,2024-07-20,埼玉西武ライオンズ,福岡ソフトバンクホークス,5,3
517,2024-07-20,北海道日本ハムファイターズ,千葉ロッテマリーンズ,10,2
518,2024-07-20,東北楽天ゴールデンイーグルス,オリックス・バファローズ,3,2
519,2024-07-21,東京ヤクルトスワローズ,横浜DeNAベイスターズ,8,7
520,2024-07-21,読売ジャイアンツ,中日ドラゴンズ,4,1
521,2024-07-21,阪神タイガース,広島東洋カープ,12,3
522,2024-07-21,福岡ソフトバンクホークス,埼玉西武ライオンズ,1,0
523,2024-07-21,北海道日本ハムファイターズ,千葉ロッテマリーンズ,10,6
524,2024-07-21,東北楽天ゴールデンイーグルス,オリックス・バファローズ,12,5
527,2024-07-26,広島東洋カープ,東京ヤクルトスワローズ,9,6
528,2024-07-26,読売ジャイアンツ,横浜DeNAベイスターズ,5,2
529,2024-07-26,阪神タイガース,中日ドラゴンズ,5,1
530,2024-07-26,北海道日本ハムファイターズ,埼玉西武ライオンズ,1,1
531,2024-07-26,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,6,1
532,2024-07-26,福岡ソフトバンクホークス,オリックス・バファローズ,5,1
533,2024-07-27,東京ヤクルトスワローズ,広島東洋カープ,3,0
534,2024-07-27,読売ジャイアンツ,横浜DeNAベイスターズ,2,1
535,2024-07-27,阪神タイガース,中日ドラゴンズ,7,3
536,2024-07-27,埼玉西武ライオンズ,北海道日本ハムファイターズ,3,1
537,2024-07-27,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,5,3
538,2024-07-27,福岡ソフトバンクホークス,オリックス・バファローズ,3,0
539,2024-07-28,東京ヤクルトスワローズ,広島東洋カープ,5,4
540,2024-07-28,読売ジャイアンツ,横浜DeNAベイスターズ,6,0
541,2024-07-28,阪神タイガース,中日ドラゴンズ,4,3
542,2024-07-28,北海道日本ハムファイターズ,埼玉西武ライオンズ,9,0
543,2024-07-28,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,8,7
544,2024-07-28,福岡ソフトバンクホークス,オリックス・バファローズ,4,1
545,2024-07-30,中日ドラゴンズ,東京ヤクルトスワローズ,6,0
546,2024-07-30,阪神タイガース,読売ジャイアンツ,5,1
547,2024-07-30,広島東洋カープ,横浜DeNAベイスターズ,6,3
548,2024-07-30,北海道日本ハムファイターズ,オリックス・バファローズ,3,3
549,2024-07-30,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,10,1
550,2024-07-30,千葉ロッテマリーンズ,埼玉西武ライオンズ,7,6
551,2024-07-31,中日ドラゴンズ,東京ヤクルトスワローズ,1,0
552,2024-07-31,阪神タイガース,読売ジャイアンツ,9,6
553,2024-07-31,広島東洋カープ,横浜DeNAベイスターズ,2,1
554,2024-07-31,北海道日本ハムファイターズ,オリックス・バファローズ,9,2
555,2024-07-31,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,3,2
556,2024-07-31,千葉ロッテマリーンズ,埼玉西武ライオンズ,6,2
557,2024-08-01,中日ドラゴンズ,東京ヤクルトスワローズ,3,2
558,2024-08-01,阪神タイガース,読売ジャイアンツ,9,2
559,2024-08-01,広島東洋カープ,横浜DeNAベイスターズ,2,1
560,2024-08-01,北海道日本ハムファイターズ,オリックス・バファローズ,7,6
561,2024-08-01,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,7,0
562,2024-08-01,千葉ロッテマリーンズ,埼玉西武ライオンズ,4,1
563,2024-08-02,東京ヤクルトスワローズ,読売ジャイアンツ,4,2
564,2024-08-02,阪神タイガース,横浜DeNAベイスターズ,4,2
565,2024-08-02,広島東洋カープ,中日ドラゴンズ,1,0
566,2024-08-02,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,3,2
567,2024-08-02,千葉ロッテマリーンズ,オリックス・バファローズ,3,2
568,2024-08-02,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,4
569,2024-08-03,読売ジャイアンツ,東京ヤクルトスワローズ,8,4
570,2024-08-03,横浜DeNAベイスターズ,阪神タイガース,10,4
571,2024-08-03,広島東洋カープ,中日ドラゴンズ,4,1
572,2024-08-03,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,7,0
573,2024-08-03,オリックス・バファローズ,千葉ロッテマリーンズ,5,1
574,2024-08-03,北海道日本ハムファイターズ,福岡ソフトバンクホークス,8,7
575,2024-08-04,読売ジャイアンツ,東京ヤクルトスワローズ,4,1
576,2024-08-04,阪神タイガース,横浜DeNAベイスターズ,4,0
577,2024-08-04,広島東洋カープ,中日ドラゴンズ,6,4
578,2024-08-04,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,10,5
579,2024-08-04,千葉ロッテマリーンズ,オリックス・バファローズ,3,0
580,2024-08-04,福岡ソフトバンクホークス,北海道日本ハムファイターズ,3,2
581,2024-08-06,広島東洋カープ,読売ジャイアンツ,5,0
582,2024-08-06,東京ヤクルトスワローズ,阪神タイガース,5,4
583,2024-08-06,中日ドラゴンズ,横浜DeNAベイスターズ,6,2
584,2024-08-06,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,5,1
585,2024-08-06,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,4
586,2024-08-06,オリックス・バファローズ,埼玉西武ライオンズ,6,2
587,2024-08-07,読売ジャイアンツ,広島東洋カープ,3,3
588,2024-08-07,東京ヤクルトスワローズ,阪神タイガース,4,0
589,2024-08-07,中日ドラゴンズ,横浜DeNAベイスターズ,0,0
590,2024-08-07,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,2,0
591,2024-08-07,千葉ロッテマリーンズ,福岡ソフトバンクホークス,6,2
592,2024-08-07,オリックス・バファローズ,埼玉西武ライオンズ,3,2
593,2024-08-08,読売ジャイアンツ,広島東洋カープ,5,0
594,2024-08-08,阪神タイガース,東京ヤクルトスワローズ,6,3
595,2024-08-08,横浜DeNAベイスターズ,中日ドラゴンズ,4,2
596,2024-08-08,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,5,4
597,2024-08-08,福岡ソフトバンクホークス,千葉ロッテマリーンズ,6,3
598,2024-08-08,オリックス・バファローズ,埼玉西武ライオンズ,3,0
599,2024-08-09,横浜DeNAベイスターズ,東京ヤクルトスワローズ,5,2
600,2024-08-09,中日ドラゴンズ,読売ジャイアンツ,9,2
601,2024-08-09,広島東洋カープ,阪神タイガース,6,3
602,2024-08-10,横浜DeNAベイスターズ,東京ヤクルトスワローズ,14,4
603,2024-08-10,読売ジャイアンツ,中日ドラゴンズ,2,0
604,2024-08-10,広島東洋カープ,阪神タイガース,5,1
605,2024-08-10,北海道日本ハムファイターズ,埼玉西武ライオンズ,5,1
606,2024-08-10,千葉ロッテマリーンズ,オリックス・バファローズ,3,1
607,2024-08-10,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,13,6
608,2024-08-11,東京ヤクルトスワローズ,横浜DeNAベイスターズ,5,4
609,2024-08-11,読売ジャイアンツ,中日ドラゴンズ,3,1
610,2024-08-11,阪神タイガース,広島東洋カープ,4,0
611,2024-08-11,北海道日本ハムファイターズ,埼玉西武ライオンズ,8,7
612,2024-08-11,千葉ロッテマリーンズ,オリックス・バファローズ,6,1
613,2024-08-11,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,5,2
614,2024-08-12,読売ジャイアンツ,阪神タイガース,1,0
615,2024-08-12,東京ヤクルトスワローズ,中日ドラゴンズ,5,4
616,2024-08-12,広島東洋カープ,横浜DeNAベイスターズ,10,3
617,2024-08-12,北海道日本ハムファイターズ,埼玉西武ライオンズ,5,1
618,2024-08-12,オリックス・バファローズ,千葉ロッテマリーンズ,4,0
619,2024-08-12,福岡ソフトバンクホークス,東北楽天ゴールデンイーグルス,14,4
620,2024-08-13,阪神タイガース,読売ジャイアンツ,8,5
621,2024-08-13,中日ドラゴンズ,東京ヤクルトスワローズ,5,4
622,2024-08-13,横浜DeNAベイスターズ,広島東洋カープ,6,0
623,2024-08-13,千葉ロッテマリーンズ,北海道日本ハムファイターズ,6,0
624,2024-08-13,福岡ソフトバンクホークス,埼玉西武ライオンズ,6,1
625,2024-08-13,東北楽天ゴールデンイーグルス,オリックス・バファローズ,3,0
626,2024-08-14,読売ジャイアンツ,阪神タイガース,4,0
627,2024-08-14,東京ヤクルトスワローズ,中日ドラゴンズ,7,6
628,2024-08-14,広島東洋カープ,横浜DeNAベイスターズ,4,3
629,2024-08-14,北海道日本ハムファイターズ,千葉ロッテマリーンズ,4,1
630,2024-08-14,埼玉西武ライオンズ,福岡ソフトバンクホークス,4,1
631,2024-08-14,東北楽天ゴールデンイーグルス,オリックス・バファローズ,6,1
632,2024-08-15,北海道日本ハムファイターズ,千葉ロッテマリーンズ,6,1
633,2024-08-15,福岡ソフトバンクホークス,埼玉西武ライオンズ,9,2
634,2024-08-15,オリックス・バファローズ,東北楽天ゴールデンイーグルス,3,2
635,2024-08-16,中日ドラゴンズ,阪神タイガース,2,1
636,2024-08-16,オリックス・バファローズ,北海道日本ハムファイターズ,5,1
637,2024-08-16,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,0
638,2024-08-17,東京ヤクルトスワローズ,広島東洋カープ,6,3
639,2024-08-17,読売ジャイアンツ,横浜DeNAベイスターズ,11,1
640,2024-08-17,中日ドラゴンズ,阪神タイガース,5,5
641,2024-08-17,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,11,4
642,2024-08-17,オリックス・バファローズ,北海道日本ハムファイターズ,3,0
643,2024-08-17,千葉ロッテマリーンズ,福岡ソフトバンクホークス,5,2
644,2024-08-18,広島東洋カープ,東京ヤクルトスワローズ,8,2
645,2024-08-18,横浜DeNAベイスターズ,読売ジャイアンツ,2,1
646,2024-08-18,中日ドラゴンズ,阪神タイガース,8,4
647,2024-08-18,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,6,1
648,2024-08-18,オリックス・バファローズ,北海道日本ハムファイターズ,5,2
649,2024-08-18,福岡ソフトバンクホークス,千葉ロッテマリーンズ,2,1
650,2024-08-20,広島東洋カープ,読売ジャイアンツ,8,3
651,2024-08-20,横浜DeNAベイスターズ,中日ドラゴンズ,4,2
652,2024-08-20,阪神タイガース,東京ヤクルトスワローズ,8,3
653,2024-08-20,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,3,0
654,2024-08-20,埼玉西武ライオンズ,オリックス・バファローズ,1,0
655,2024-08-20,北海道日本ハムファイターズ,千葉ロッテマリーンズ,5,3
656,2024-08-21,読売ジャイアンツ,広島東洋カープ,4,1
657,2024-08-21,横浜DeNAベイスターズ,中日ドラゴンズ,7,1
658,2024-08-21,阪神タイガース,東京ヤクルトスワローズ,10,4
659,2024-08-21,東北楽天ゴールデンイーグルス,福岡ソフトバンクホークス,2,1
660,2024-08-21,埼玉西武ライオンズ,オリックス・バファローズ,1,0
661,2024-08-21,北海道日本ハムファイターズ,千葉ロッテマリーンズ,7,1
662,2024-08-22,広島東洋カープ,読売ジャイアンツ,2,1
663,2024-08-22,中日ドラゴンズ,横浜DeNAベイスターズ,9,8
664,2024-08-22,東京ヤクルトスワローズ,阪神タイガース,5,2
665,2024-08-22,埼玉西武ライオンズ,オリックス・バファローズ,2,1
666,2024-08-22,北海道日本ハムファイターズ,千葉ロッテマリーンズ,4,3
667,2024-08-23,中日ドラゴンズ,読売ジャイアンツ,8,2
668,2024-08-23,横浜DeNAベイスターズ,東京ヤクルトスワローズ,5,2
669,2024-08-23,阪神タイガース,広島東洋カープ,3,1
670,2024-08-23,福岡ソフトバンクホークス,北海道日本ハムファイターズ,6,5
671,2024-08-23,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,2,1
672,2024-08-23,オリックス・バファローズ,千葉ロッテマリーンズ,1,0
673,2024-08-24,読売ジャイアンツ,中日ドラゴンズ,6,2
674,2024-08-24,東京ヤクルトスワローズ,横浜DeNAベイスターズ,3,0
675,2024-08-24,広島東洋カープ,阪神タイガース,2,1
676,2024-08-24,北海道日本ハムファイターズ,福岡ソフトバンクホークス,6,1
677,2024-08-24,埼玉西武ライオンズ,東北楽天ゴールデンイーグルス,3,2
678,2024-08-24,千葉ロッテマリーンズ,オリックス・バファローズ,1,0
679,2024-08-25,読売ジャイアンツ,中日ドラゴンズ,2,0
680,2024-08-25,横浜DeNAベイスターズ,東京ヤクルトスワローズ,10,4
681,2024-08-25,阪神タイガース,広島東洋カープ,7,5
682,2024-08-25,北海道日本ハムファイターズ,福岡ソフトバンクホークス,5,3
683,2024-08-25,東北楽天ゴールデンイーグルス,埼玉西武ライオンズ,2,0
684,2024-08-25,オリックス・バファローズ,千葉ロッテマリーンズ,2,0
685,2024-08-27,読売ジャイアンツ,東京ヤクルトスワローズ,5,2
686,2024-08-27,横浜DeNAベイスターズ,阪神タイガース,10,4
687,2024-08-27,中日ドラゴンズ,広島東洋カープ,2,1
688,2024-08-27,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,3,3
689,2024-08-27,千葉ロッテマリーンズ,埼玉西武ライオンズ,2,0
690,2024-08-27,福岡ソフトバンクホークス,オリックス・バファローズ,3,1
691,2024-08-28,読売ジャイアンツ,東京ヤクルトスワローズ,3,2
692,2024-08-28,横浜DeNAベイスターズ,阪神タイガース,3,2
693,2024-08-28,広島東洋カープ,中日ドラゴンズ,2,1
694,2024-08-28,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,9,5
695,2024-08-28,千葉ロッテマリーンズ,埼玉西武ライオンズ,4,3
696,2024-08-28,オリックス・バファローズ,福岡ソフトバンクホークス,4,1
697,2024-08-29,中日ドラゴンズ,広島東洋カープ,5,1
698,2024-08-29,埼玉西武ライオンズ,千葉ロッテマリーンズ,8,0
699,2024-08-30,オリックス・バファローズ,東北楽天ゴールデンイーグルス,2,0
700,2024-08-30,北海道日本ハムファイターズ,埼玉西武ライオンズ,5,2
701,2024-08-30,千葉ロッテマリーンズ,福岡ソフトバンクホークス,6,2
702,2024-08-31,阪神タイガース,読売ジャイアンツ,4,2
703,2024-08-31,広島東洋カープ,東京ヤクルトスワローズ,7,0
704,2024-08-31,オリックス・バファローズ,東北楽天ゴールデンイーグルス,6,0
705,2024-08-31,埼玉西武ライオンズ,北海道日本ハムファイターズ,2,1
706,2024-08-31,福岡ソフトバンクホークス,千葉ロッテマリーンズ,4,1
707,2024-09-01,読売ジャイアンツ,阪神タイガース,3,1
708,2024-09-01,広島東洋カープ,東京ヤクルトスワローズ,5,1
709,2024-09-01,オリックス・バファローズ,東北楽天ゴールデンイーグルス,6,2
710,2024-09-01,埼玉西武ライオンズ,北海道日本ハムファイターズ,6,5
711,2024-09-01,福岡ソフトバンクホークス,千葉ロッテマリーンズ,10,2
712,2024-09-02,東北楽天ゴールデンイーグルス,オリックス・バファローズ,5,2
713,2024-09-03,東京ヤクルトスワローズ,読売ジャイアンツ,4,3
714,2024-09-03,横浜DeNAベイスターズ,広島東洋カープ,5,1
715,2024-09-03,阪神タイガース,中日ドラゴンズ,4,1
716,2024-09-03,オリックス・バファローズ,埼玉西武ライオンズ,3,2
717,2024-09-03,北海道日本ハムファイターズ,福岡ソフトバンクホークス,6,3
718,2024-09-04,東京ヤクルトスワローズ,読売ジャイアンツ,3,0
719,2024-09-04,横浜DeNAベイスターズ,広島東洋カープ,6,1
720,2024-09-04,阪神タイガース,中日ドラゴンズ,9,4
721,2024-09-04,オリックス・バファローズ,埼玉西武ライオンズ,4,0
722,2024-09-04,北海道日本ハムファイターズ,福岡ソフトバンクホークス,8,5
723,2024-09-05,読売ジャイアンツ,東京ヤクルトスワローズ,3,0
724,2024-09-05,横浜DeNAベイスターズ,広島東洋カープ,4,3
725,2024-09-05,阪神タイガース,中日ドラゴンズ,2,1
726,2024-09-05,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,3,1
727,2024-09-06,阪神タイガース,東京ヤクルトスワローズ,9,1
728,2024-09-06,中日ドラゴンズ,広島東洋カープ,3,0
729,2024-09-06,北海道日本ハムファイターズ,オリックス・バファローズ,3,2
730,2024-09-06,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,2,1
731,2024-09-06,埼玉西武ライオンズ,福岡ソフトバンクホークス,1,0
732,2024-09-07,読売ジャイアンツ,横浜DeNAベイスターズ,3,2
733,2024-09-07,阪神タイガース,東京ヤクルトスワローズ,6,0
734,2024-09-07,広島東洋カープ,中日ドラゴンズ,2,1
735,2024-09-07,北海道日本ハムファイターズ,オリックス・バファローズ,5,1
736,2024-09-07,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,4,1
